"pathway","gene","in_sc_leading_edge","in_bulk_leading_edge","shared_leading_edge","STAT5_axis_gene","curated_STAT5_target"
"Thyroid cancer","CCND1",FALSE,TRUE,FALSE,TRUE,FALSE
"Thyroid cancer","CDH1",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","DDB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Thyroid cancer","GADD45A",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","GADD45G",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","HRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","MAP2K1",TRUE,FALSE,FALSE,FALSE,FALSE
"Thyroid cancer","MAP2K2",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","MAPK3",TRUE,FALSE,FALSE,FALSE,FALSE
"Thyroid cancer","MYC",TRUE,FALSE,FALSE,TRUE,TRUE
"Thyroid cancer","NCOA4",TRUE,FALSE,FALSE,FALSE,FALSE
"Thyroid cancer","NRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"Thyroid cancer","PPARG",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","RET",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","RXRA",FALSE,TRUE,FALSE,FALSE,FALSE
"Thyroid cancer","RXRG",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","BAX",TRUE,TRUE,TRUE,FALSE,FALSE
"Transcriptional misregulation in cancer","DUSP6",TRUE,TRUE,TRUE,FALSE,FALSE
"Transcriptional misregulation in cancer","FOXO1",TRUE,TRUE,TRUE,FALSE,FALSE
"Transcriptional misregulation in cancer","GADD45B",TRUE,TRUE,TRUE,FALSE,FALSE
"Transcriptional misregulation in cancer","ID2",TRUE,TRUE,TRUE,FALSE,FALSE
"Transcriptional misregulation in cancer","ITGB7",TRUE,TRUE,TRUE,FALSE,FALSE
"Transcriptional misregulation in cancer","MAF",TRUE,TRUE,TRUE,FALSE,FALSE
"Transcriptional misregulation in cancer","PLAU",TRUE,TRUE,TRUE,FALSE,FALSE
"Transcriptional misregulation in cancer","ARNT2",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","ATF1",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","BCL2A1B",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","BCL2A1D",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","BCL2L1",FALSE,TRUE,FALSE,TRUE,TRUE
"Transcriptional misregulation in cancer","BIRC3",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","CD40",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","CD86",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","CEBPA",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","CEBPB",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","CEBPE",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","CSF1R",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","CSF2",FALSE,TRUE,FALSE,TRUE,FALSE
"Transcriptional misregulation in cancer","DDB2",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","DDIT3",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","ETV5",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","FLT1",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","FLT3",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","GADD45A",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","GADD45G",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","GZMB",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","HDAC2",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","IGF1",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","IL1R2",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","IL2RB",FALSE,TRUE,FALSE,TRUE,TRUE
"Transcriptional misregulation in cancer","IL6",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","ITGAM",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","MDM2",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","MLF1",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","MMP9",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","MYC",TRUE,FALSE,FALSE,TRUE,TRUE
"Transcriptional misregulation in cancer","NFKB1",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","NFKBIZ",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","NR4A3",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","NUPR1",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","PAX5",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","PBX3",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","PER2",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","PPARG",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","PROM1",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","PTK2",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","RARA",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","REL",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","RELA",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","RUNX1T1",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","RXRA",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","RXRG",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","SIN3A",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","SS18",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","TFE3",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","TGFBR2",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","TLX3",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","TRAF1",FALSE,TRUE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","TSPAN7",TRUE,FALSE,FALSE,FALSE,FALSE
"Transcriptional misregulation in cancer","ZBTB16",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","CDC42",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","MAP2K1",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","MAPK3",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","MAPKAPK2",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","MAPKAPK3",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","NFATC2",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","PIK3CB",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","PIK3R2",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","PPP3CC",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","SH2D2A",TRUE,TRUE,TRUE,FALSE,FALSE
"VEGF signaling pathway","AKT1",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","AKT2",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","BAD",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","HRAS",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","KDR",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","KRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","MAP2K2",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","MAPK1",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","MAPK13",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","NRAS",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PIK3CD",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PIK3R1",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PIK3R3",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PLA2G4F",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PLCG2",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PPP3CA",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PPP3R1",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PRKCA",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PRKCG",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PTK2",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","PXN",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","RAC1",TRUE,FALSE,FALSE,FALSE,FALSE
"VEGF signaling pathway","RAC2",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","SRC",FALSE,TRUE,FALSE,FALSE,FALSE
"VEGF signaling pathway","VEGFA",TRUE,FALSE,FALSE,FALSE,FALSE
