"source","compartment","gene_set","tested","NES","padj","direction","leadingEdge","ranked_genes_n","note"
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial DNA replication",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial DNA replication",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial RNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial RNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial RNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial RNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial RNA catabolic process",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial calcium ion concentration",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial calcium ion concentration",FALSE,NA,NA,"untested","",7,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial calcium ion concentration",FALSE,NA,NA,"untested","",8,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial calcium ion concentration",FALSE,NA,NA,"untested","",5,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial calcium ion concentration",FALSE,NA,NA,"untested","",8,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial depolarization",FALSE,NA,NA,"untested","",5,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial depolarization",FALSE,NA,NA,"untested","",5,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial depolarization",FALSE,NA,NA,"untested","",5,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial depolarization",FALSE,NA,NA,"untested","",4,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial depolarization",FALSE,NA,NA,"untested","",5,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial electron transport, NADH to ubiquinone",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial electron transport, NADH to ubiquinone",FALSE,NA,NA,"untested","",3,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial electron transport, NADH to ubiquinone",FALSE,NA,NA,"untested","",3,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial electron transport, NADH to ubiquinone",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial electron transport, NADH to ubiquinone",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial fission",TRUE,1.34456328712621,0.472999555602029,"relapse_up","SPIRE1;RALA;MUL1",16,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial fission",TRUE,1.52459770229294,0.354464635969423,"relapse_up","SPIRE1;RALA;BNIP3;MUL1",17,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial fission",TRUE,1.28623525408334,0.422056472873306,"relapse_up","SPIRE1;RALA;MUL1;DDHD1",17,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial fission",TRUE,1.16663323968276,0.578883071553229,"relapse_up","RALA;BNIP3;PINK1;PGAM5;DDHD2;RALBP1;MFF",12,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial fission",TRUE,1.25845581518627,0.586088497008112,"relapse_up","SPIRE1;RALA;MUL1;BNIP3;RALBP1",18,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial fusion",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial fusion",FALSE,NA,NA,"untested","",3,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial fusion",FALSE,NA,NA,"untested","",4,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial fusion",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial fusion",FALSE,NA,NA,"untested","",5,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial membrane permeability",TRUE,1.34315624469892,0.387455334434404,"relapse_up","ACAA2;HIP1R;BID;BAX;SLC25A5;MUL1;SIVA1;IER3;SLC25A6;VDAC2;BLOC1S2;PPIF",33,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial membrane permeability",TRUE,1.4691804002592,0.372829302441117,"relapse_up","ACAA2;BID;BNIP3;HIP1R;SIVA1;MUL1;BAX;IER3;SLC25A6;SLC25A5;VDAC2;GCLC",35,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial membrane permeability",TRUE,0.799140516793996,0.903211935870862,"relapse_up","ACAA2;MUL1;BCL2L11;IER3;HIP1R;BCL2L1;SLC25A6;BAK1",36,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial membrane permeability",TRUE,1.15580026794234,0.570321861388636,"relapse_up","ACAA2;CHCHD10;BNIP3;BID;HIP1R;VDAC2;BAX;BAK1;SLC25A6;SIVA1;PPIF;BCL2L11",29,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial membrane permeability",TRUE,1.37568114073903,0.477437337792071,"relapse_up","ACAA2;BID;SLC25A6;SIVA1;MUL1;SLC25A4;IER3;HIP1R;BAX;VDAC2;BNIP3",36,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial membrane permeability involved in apoptotic process",TRUE,1.52039092194562,0.209091555473855,"relapse_up","ACAA2;HIP1R;BID;BAX;SLC25A5;MUL1;SIVA1;IER3;SLC25A6;VDAC2;BLOC1S2",29,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial membrane permeability involved in apoptotic process",TRUE,1.59385100302571,0.187750997018861,"relapse_up","ACAA2;BID;BNIP3;HIP1R;SIVA1;MUL1;BAX;IER3;SLC25A6;SLC25A5;VDAC2;GCLC",31,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial membrane permeability involved in apoptotic process",TRUE,0.954410100543183,0.732698189950994,"relapse_up","ACAA2;MUL1;BCL2L11;IER3;HIP1R;BCL2L1;SLC25A6;BAK1",32,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial membrane permeability involved in apoptotic process",TRUE,1.20253132736213,0.527358472332283,"relapse_up","ACAA2;CHCHD10;BNIP3;BID;HIP1R;VDAC2;BAX;BAK1;SLC25A6;SIVA1;BCL2L11",26,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial membrane permeability involved in apoptotic process",TRUE,1.49352394410504,0.33504975996685,"relapse_up","ACAA2;BID;SLC25A6;SIVA1;MUL1;SLC25A4;IER3;HIP1R;BAX;VDAC2;BNIP3",32,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial membrane potential",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial membrane potential",FALSE,NA,NA,"untested","",7,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial membrane potential",FALSE,NA,NA,"untested","",7,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial membrane potential",FALSE,NA,NA,"untested","",6,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial membrane potential",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",FALSE,NA,NA,"untested","",7,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",FALSE,NA,NA,"untested","",8,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",FALSE,NA,NA,"untested","",7,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",FALSE,NA,NA,"untested","",8,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial transcription",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial transcription",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial transcription",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial transcription",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial transcription",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitochondrial translation",TRUE,0.854290074149547,0.879212048557755,"relapse_up","MPV17L2;TRUB2;CDK5RAP1",15,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitochondrial translation",TRUE,1.13956010282626,0.660223940282591,"relapse_up","MPV17L2;FASTKD3;TRUB2;CDK5RAP1;FASTKD2;TRMT10C;COA3;MRPS27",16,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitochondrial translation",TRUE,-0.934987971103189,0.758583541840422,"relapse_down","C1QBP;UQCC2;RPUSD4;METTL8;MRPS27;RPUSD3;RCC1L",16,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitochondrial translation",TRUE,1.05252867043651,0.672226499236574,"relapse_up","CDK5RAP1;COA3;TRMT10C;FASTKD2;C1QBP;UQCC2;MRPS27;TRUB2",14,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitochondrial translation",TRUE,1.03655507082335,0.739203216541113,"relapse_up","MPV17L2;FASTKD3;TRUB2;FASTKD2;CDK5RAP1;COA3;MRPS27",16,""
"GO_BP","CNV_high_top25_candidate","positive regulation of mitophagy",TRUE,1.06709446845079,0.685564555750117,"relapse_up","VDAC1;SLC25A5;MUL1;UBE2A;HUWE1;CDC37;FBXO7",17,""
"GO_BP","CNV_high_top50_candidate","positive regulation of mitophagy",TRUE,1.02543436437198,0.751227191423931,"relapse_up","VDAC1;MUL1;UBE2A;SLC25A5;HUWE1;SLC25A4;TOMM7;FBXO7;HIF1A;EIF2AK1;CDC37",20,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of mitophagy",TRUE,0.797878181730043,0.862371871674414,"relapse_up","MUL1;FBXO7;HUWE1;HIF1A;TOMM7;VDAC1;HTT",20,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of mitophagy",TRUE,1.05919694140691,0.674936921783011,"relapse_up","TOMM7;VDAC1",17,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of mitophagy",TRUE,1.14255011776638,0.669723681205755,"relapse_up","VDAC1;MUL1;SLC25A4;UBE2A;HUWE1;TOMM7;SLC25A5;HIF1A;FBXO7;EIF2AK1;HK2;PRKN",21,""
"GO_BP","CNV_high_top25_candidate","positive regulation of oxidative phosphorylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","positive regulation of oxidative phosphorylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of oxidative phosphorylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of oxidative phosphorylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of oxidative phosphorylation",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","positive regulation of oxidative phosphorylation uncoupler activity",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","positive regulation of oxidative phosphorylation uncoupler activity",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of oxidative phosphorylation uncoupler activity",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of oxidative phosphorylation uncoupler activity",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of oxidative phosphorylation uncoupler activity",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",TRUE,0.855937042719288,0.901017708754785,"relapse_up","TRIB2;MAPK9;NKD2;HECTD1;MDM2;KEAP1;AKT1;SIRT6;PLK3;SUMO1;SUMO2;FBXO22;AXIN1;TRIB3;RCHY1;DDA1;RBX1;TAF1",62,""
"GO_BP","CNV_high_top50_candidate","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",TRUE,0.984887327760167,0.781832072636351,"relapse_up","NKD2;TRIB2;AXIN2;MDM2;KEAP1;SUMO1;MAPK9;FBXO22;PLK3;RBX1;HSPBP1;SUMO2;HECTD1;AXIN1;PSMD10;GCLC;ELOB;CSNK1D;DDA1;SIRT6;TRIB3;AKT1;CSNK1A1;SIRT1",64,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",TRUE,1.01252354802526,0.673871458993661,"relapse_up","TRIB3;AXIN2;SOCS5;CSNK1D;NKD2;HECTD1;SMAD7;PSEN1;SIRT1;TAF1;MAPK9;TRIB2;NUB1;NOP53;MDM2;CSNK1A1;RBX1;ZYG11B;SUMO2;RCHY1;PSMD10",65,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",TRUE,-0.817475480173519,0.9638430029847,"relapse_down","CBFA2T3;PIAS1;SIRT6;CSNK1E;USP5;GSK3B;FBXW8;SOCS4",53,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",TRUE,0.969392627080713,0.786483508970909,"relapse_up","NKD2;CLU;CEBPA;FBXO22;RBX1;AXIN2;MDM2;SUMO2;TRIB2;HSPBP1;TRIB3;SUMO1;MAPK9;KEAP1;PSMD10;PLK3;HECTD1;ELOB;SH3RF3;SIRT1;CSNK1D;GCLC;CSNK1A1",68,""
"GO_BP","CNV_high_top25_candidate","positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein K48-linked ubiquitination",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein K48-linked ubiquitination",FALSE,NA,NA,"untested","",3,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein K48-linked ubiquitination",FALSE,NA,NA,"untested","",3,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein K48-linked ubiquitination",FALSE,NA,NA,"untested","",3,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein K48-linked ubiquitination",FALSE,NA,NA,"untested","",3,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein K63-linked deubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein K63-linked deubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein K63-linked deubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein K63-linked deubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein K63-linked deubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein K63-linked ubiquitination",FALSE,NA,NA,"untested","",6,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein K63-linked ubiquitination",FALSE,NA,NA,"untested","",7,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein K63-linked ubiquitination",FALSE,NA,NA,"untested","",7,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein K63-linked ubiquitination",FALSE,NA,NA,"untested","",6,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein K63-linked ubiquitination",FALSE,NA,NA,"untested","",7,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein autoubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein autoubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein autoubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein autoubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein autoubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein deubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein deubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein deubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein deubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein deubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein linear polyubiquitination",FALSE,NA,NA,"untested","",1,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein linear polyubiquitination",FALSE,NA,NA,"untested","",1,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein linear polyubiquitination",FALSE,NA,NA,"untested","",1,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein linear polyubiquitination",FALSE,NA,NA,"untested","",1,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein linear polyubiquitination",FALSE,NA,NA,"untested","",2,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein monoubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein monoubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein monoubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein monoubiquitination",FALSE,NA,NA,"untested","",4,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein monoubiquitination",FALSE,NA,NA,"untested","",5,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein polyubiquitination",TRUE,1.46129129271242,0.365565722493198,"relapse_up","UBE2V2;PTPN22;UBE2V1;DDX3X;NMI;SKP2;UBE2D1",12,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein polyubiquitination",TRUE,1.43988556806859,0.420753967664042,"relapse_up","UBE2V2;PTPN22;UBE2V1;DDX3X;UBE2D1;NMI;SKP2",14,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein polyubiquitination",TRUE,1.31771015832894,0.421014492753623,"relapse_up","PTPN22;DDX3X;BIRC2;UBE2V1;RIPK2;XIAP;NMI",14,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein polyubiquitination",TRUE,1.26379462203914,0.492975190234623,"relapse_up","UBE2V2;UBE2D1;BIRC2;UBE2V1;SKP2;UBE2N;DDX3X;PTPN22",12,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein polyubiquitination",TRUE,1.34071225366325,0.538564376799671,"relapse_up","PTPN22;UBE2V2;UBE2V1;DDX3X;NMI;UBE2D1;SPSB4;SKP2;BIRC2",15,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein targeting to mitochondrion",TRUE,1.22543380387938,0.549791713969297,"relapse_up","TOMM70;UBE2D3;HTRA2;USP36;UBE2J2;CSNK2A2;NPEPPS;UBE2L3;HUWE1;RHOU",27,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein targeting to mitochondrion",TRUE,0.83897692613478,0.886748149423309,"relapse_up","UBE2J2;USP36;UBE2D3;TOMM70;HUWE1;CSNK2A2;NPEPPS;UBE2L3;TOMM7",27,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein targeting to mitochondrion",TRUE,0.970572154642719,0.721593307431667,"relapse_up","USP36;UBE2D3;TOMM70;SH3GLB1;PRKAA1;HUWE1;UBE2J2;ARIH2;TOMM7;RHOU;UBE2L3;NPEPPS",28,""
"GO_BP","Quiescent_CD44_high_TALL_like","positive regulation of protein targeting to mitochondrion",TRUE,0.975122060442945,0.760858706064185,"relapse_up","TOMM7;UBE2J2;USP36;ARIH2;SAE1;UBE2L3;TOMM70;UBE2D3;VPS11",27,""
"GO_BP","broad_T_lineage_candidate_malignant","positive regulation of protein targeting to mitochondrion",TRUE,0.522788144984635,1,"relapse_up","USP36;UBE2J2;TOMM70;HUWE1;TOMM7;UBE2D3;CSNK2A2",29,""
"GO_BP","CNV_high_top25_candidate","positive regulation of protein ubiquitination",TRUE,0.984313805862548,0.764797953520638,"relapse_up","MALT1;UBE2V2;MAPK9;AIMP2;PTPN22;UBE2V1;DDX3X;NDFIP2;DERL1;UBE2S;LAPTM5;RASSF5;SKP1;PHF23;HDAC3;AXIN1;NMI;SKP2;UBE2D1;TRIB3;RCHY1;RBX1;FANCI;UBE2L3;NDFIP1;HUWE1;ANGPT1;CENPS;RBCK1;RPS2;FBXO4;RNF111;CUL3;ARRDC3;UBE3A;PTTG1IP;BCL10;FANCM",87,""
"GO_BP","CNV_high_top50_candidate","positive regulation of protein ubiquitination",TRUE,1.05561683772739,0.689453428179984,"relapse_up","MALT1;UBE2V2;AIMP2;PTPN22;UBE2V1;ARRDC3;DDX3X;DERL1;NDFIP2;MAPK9;RASSF5;UBE2D1;UBE2S;RBX1;HSPBP1;NMI;PHF23;AXIN1;PSMD10;HUWE1;TSPYL5;SKP1;UBE3A;FBXO33;SKP2;RPS2;UBE2L3;CUL3;TRIB3",91,""
"GO_BP","Cycling_TALL_blast_like","positive regulation of protein ubiquitination",TRUE,0.999013776983625,0.692249282793139,"relapse_up","TRIB3;PTPN22;DDX3X;MALT1;BIRC2;ARRDC3;UBE2V1;RIPK2;CUL3;NDFIP2;DERL1;TSPYL5;NDFIP1;RASSF5;XIAP;ANGPT1;MAPK9;UBE3A;NMI;HUWE1;RNF111;AIMP2;MYCBP2;RBX1;ARRDC4;RBCK1;UBE2V2;RCHY1;PSMD10;UBE2L3;PEF1;RPS2;BTRC",92,""
